0.964285714286	0.0357142857143
0.928571428571	0.0714285714286
0.892857142857	0.107142857143
0.857142857143	0.142857142857
0.821428571429	0.178571428571
0.785714285714	0.214285714286
0.75	0.25
0.714285714286	0.285714285714
0.678571428571	0.321428571429
0.642857142857	0.357142857143
0.607142857143	0.392857142857
0.571428571429	0.428571428571
0.535714285714	0.464285714286
0.5	0.5
0.464285714286	0.535714285714
0.428571428571	0.571428571429
0.392857142857	0.607142857143
0.357142857143	0.642857142857
0.321428571429	0.678571428571
0.285714285714	0.714285714286
0.25	0.75
0.214285714286	0.785714285714
0.178571428571	0.821428571429
0.142857142857	0.857142857143
0.107142857143	0.892857142857
0.0714285714286	0.928571428571
0.0357142857143	0.964285714286
